"NTopics","Binary","Alpha","Beta","Cutoff","City","MinUsers","MinVenues","m","sd","nmi","Rep"
20,"false",0.6,0.01,0.01,"new_york",2,2,3.57575757575758,2.56210732394136,0.37157,2
40,"false",0.6,0.01,0.01,"new_york",2,2,7.63157894736842,2.9926225077153,0.125285,2
80,"false",0.6,0.01,0.01,"new_york",2,2,12.0506329113924,4.38119529447578,0.100241,2
20,"true",0.6,0.01,0.01,"new_york",2,2,2.67857142857143,2.40452615534663,0.60074,2
40,"true",0.6,0.01,0.01,"new_york",2,2,3.40909090909091,2.28019751322132,0.617047,2
80,"true",0.6,0.01,0.01,"new_york",2,2,4.5546875,2.95852855996988,0.281685,2
20,"false",20,0.01,0.01,"new_york",2,2,3.45714285714286,1.97547994381197,0.337748,2
40,"false",20,0.01,0.01,"new_york",2,2,7.46835443037975,3.95109670928236,0.145542,2
80,"false",20,0.01,0.01,"new_york",2,2,12.3270440251572,4.39576443913668,0.148429,2
20,"true",20,0.01,0.01,"new_york",2,2,3.15384615384615,2.64865713435783,0.464063,2
40,"true",20,0.01,0.01,"new_york",2,2,4.15068493150685,2.76220138092746,0.487258,2
80,"true",20,0.01,0.01,"new_york",2,2,6.35714285714286,3.59680063249494,0.295019,2
20,"false",50,0.01,0.01,"new_york",2,2,3.38235294117647,1.82598592517316,0.211828,2
40,"false",50,0.01,0.01,"new_york",2,2,7.41025641025641,3.25311398244061,0.18867,2
80,"false",50,0.01,0.01,"new_york",2,2,12.0875,4.54659662610432,0.156029,2
20,"true",50,0.01,0.01,"new_york",2,2,3.38888888888889,2.73890257248908,0.529588,2
40,"true",50,0.01,0.01,"new_york",2,2,4.84615384615385,3.03690257051115,0.398423,2
80,"true",50,0.01,0.01,"new_york",2,2,7.56050955414013,4.12518465727765,0.277725,2
20,"false",100,0.01,0.01,"new_york",2,2,3.97058823529412,2.58767819316324,0.224478,2
40,"false",100,0.01,0.01,"new_york",2,2,7.82051282051282,3.47063222558773,0.164094,2
80,"false",100,0.01,0.01,"new_york",2,2,12.14375,4.61041598281448,0.106556,2
20,"true",100,0.01,0.01,"new_york",2,2,4,2.86744175568088,0.513653,2
40,"true",100,0.01,0.01,"new_york",2,2,7.18181818181818,3.66967398784054,0.331777,2
80,"true",100,0.01,0.01,"new_york",2,2,9.79375,4.76108025768583,0.176528,2
20,"false",0.6,1,0.01,"new_york",2,2,3.6,1.7523094005609,0.119886,2
40,"false",0.6,1,0.01,"new_york",2,2,6.8974358974359,2.82194435865946,0.141977,2
80,"false",0.6,1,0.01,"new_york",2,2,11.2025316455696,3.82375993581748,0.0546797,2
20,"true",0.6,1,0.01,"new_york",2,2,2.22222222222222,2.01627366126828,0.670454,2
40,"true",0.6,1,0.01,"new_york",2,2,2.45454545454545,2.27885537456457,0.632971,2
80,"true",0.6,1,0.01,"new_york",2,2,2.44444444444444,1.82574185835055,0.651649,2
20,"false",20,1,0.01,"new_york",2,2,3.38888888888889,2.11495056041882,0.186877,2
40,"false",20,1,0.01,"new_york",2,2,7.5,3.49675173943944,0.113071,2
80,"false",20,1,0.01,"new_york",2,2,12.120253164557,4.0511971886856,0.0966787,2
20,"true",20,1,0.01,"new_york",2,2,2.6,2.14315268897852,0.565324,2
40,"true",20,1,0.01,"new_york",2,2,3.03174603174603,1.83134230665303,0.573148,2
80,"true",20,1,0.01,"new_york",2,2,3.60952380952381,2.37573971514962,0.396846,2
20,"false",50,1,0.01,"new_york",2,2,3.88888888888889,2.44689631723569,0.310611,2
40,"false",50,1,0.01,"new_york",2,2,7.31645569620253,3.53931872264252,0.134794,2
80,"false",50,1,0.01,"new_york",2,2,11.811320754717,4.43542958306618,0.0978163,2
20,"true",50,1,0.01,"new_york",2,2,3.48571428571429,2.38094677870489,0.496365,2
40,"true",50,1,0.01,"new_york",2,2,5.14473684210526,3.09711240725258,0.294068,2
80,"true",50,1,0.01,"new_york",2,2,7.46794871794872,3.74410482310331,0.163276,2
20,"false",100,1,0.01,"new_york",2,2,4.05714285714286,2.19548811593843,0.270073,2
40,"false",100,1,0.01,"new_york",2,2,7.77922077922078,3.51546723937822,0.16864,2
80,"false",100,1,0.01,"new_york",2,2,12.10625,4.49681491053642,0.105134,2
20,"true",100,1,0.01,"new_york",2,2,3.64705882352941,2.4356239066442,0.375834,2
40,"true",100,1,0.01,"new_york",2,2,6.59459459459459,4.01681028950686,0.237834,2
80,"true",100,1,0.01,"new_york",2,2,9.99367088607595,4.86701733881691,0.156777,2
20,"false",0.6,0.01,0.005,"new_york",2,5,19.475,8.07651708381331,0.208061,2
40,"false",0.6,0.01,0.005,"new_york",2,5,31.3,9.47935798712662,0.116444,2
80,"false",0.6,0.01,0.005,"new_york",2,5,38.48125,8.66713003720153,0.0552984,2
20,"true",0.6,0.01,0.005,"new_york",2,5,13.65,5.83776388521214,0.481504,2
40,"true",0.6,0.01,0.005,"new_york",2,5,20.675,7.14900187775198,0.290238,2
80,"true",0.6,0.01,0.005,"new_york",2,5,27.825,8.96502638664313,0.189637,2
20,"false",20,0.01,0.005,"new_york",2,5,19.575,8.10788631597783,0.18414,2
40,"false",20,0.01,0.005,"new_york",2,5,31.5625,9.36711693888976,0.104986,2
80,"false",20,0.01,0.005,"new_york",2,5,39.6125,8.63296847290016,0.0980818,2
20,"true",20,0.01,0.005,"new_york",2,5,15.275,6.03828596837691,0.4765,2
40,"true",20,0.01,0.005,"new_york",2,5,25.5625,6.31823511249058,0.296937,2
80,"true",20,0.01,0.005,"new_york",2,5,38.05,7.77902356000866,0.190375,2
20,"false",50,0.01,0.005,"new_york",2,5,19.35,7.65456123447371,0.155685,2
40,"false",50,0.01,0.005,"new_york",2,5,31.4625,9.37805646378687,0.0756282,2
80,"false",50,0.01,0.005,"new_york",2,5,39.54375,9.01350968925196,0.101527,2
20,"true",50,0.01,0.005,"new_york",2,5,18.2,6.25197404722536,0.429395,2
40,"true",50,0.01,0.005,"new_york",2,5,28.675,6.50759050472717,0.206287,2
80,"true",50,0.01,0.005,"new_york",2,5,41.3375,7.4444589160972,0.157157,2
20,"false",100,0.01,0.005,"new_york",2,5,20.475,8.2118972479115,0.160302,2
40,"false",100,0.01,0.005,"new_york",2,5,31.9125,9.56151800616819,0.103701,2
80,"false",100,0.01,0.005,"new_york",2,5,39.675,8.50937330020632,0.103594,2
20,"true",100,0.01,0.005,"new_york",2,5,22.85,7.98893465507617,0.344749,2
40,"true",100,0.01,0.005,"new_york",2,5,33.9875,7.19263644203861,0.286573,2
80,"true",100,0.01,0.005,"new_york",2,5,44.4375,7.9199513212404,0.106358,2
20,"false",0.6,1,0.005,"new_york",2,5,20.1,7.78822253511096,0.201955,2
40,"false",0.6,1,0.005,"new_york",2,5,30.025,8.83745624664657,0.101342,2
80,"false",0.6,1,0.005,"new_york",2,5,37.76875,7.77936463671317,0.0416536,2
20,"true",0.6,1,0.005,"new_york",2,5,9.91891891891892,5.22482524098163,0.464572,2
40,"true",0.6,1,0.005,"new_york",2,5,7.875,6.53471229578873,0.260806,2
80,"true",0.6,1,0.005,"new_york",2,5,7.32967032967033,7.35157571175496,0.206723,2
20,"false",20,1,0.005,"new_york",2,5,20.425,7.16074591444788,0.205116,2
40,"false",20,1,0.005,"new_york",2,5,31.525,9.12358884528021,0.0825466,2
80,"false",20,1,0.005,"new_york",2,5,38.8,8.34085195413243,0.0825588,2
20,"true",20,1,0.005,"new_york",2,5,15.1,5.68759333538518,0.510449,2
40,"true",20,1,0.005,"new_york",2,5,23.175,5.46976731044199,0.255927,2
80,"true",20,1,0.005,"new_york",2,5,33.88125,8.0410674492427,0.168938,2
20,"false",50,1,0.005,"new_york",2,5,19.925,7.75717203294589,0.20346,2
40,"false",50,1,0.005,"new_york",2,5,31.25,8.80520559496598,0.134264,2
80,"false",50,1,0.005,"new_york",2,5,39.79375,8.29267834604378,0.0996702,2
20,"true",50,1,0.005,"new_york",2,5,19.45,6.0635523141692,0.429656,2
40,"true",50,1,0.005,"new_york",2,5,29.3625,6.67935369798492,0.240738,2
80,"true",50,1,0.005,"new_york",2,5,41.53125,6.50874774206309,0.141826,2
20,"false",100,1,0.005,"new_york",2,5,21.25,8.31356629945204,0.167239,2
40,"false",100,1,0.005,"new_york",2,5,31.8875,9.25311271609229,0.123866,2
80,"false",100,1,0.005,"new_york",2,5,38.925,8.15382766928376,0.0760402,2
20,"true",100,1,0.005,"new_york",2,5,21.875,6.80944856384052,0.212388,2
40,"true",100,1,0.005,"new_york",2,5,32.8125,7.52059408843729,0.160709,2
80,"true",100,1,0.005,"new_york",2,5,43.59375,8.24186038334892,0.0948756,2
20,"false",0.6,0.01,0.01,"new_york",2,5,5.08333333333333,3.03668051849854,0.237796,2
40,"false",0.6,0.01,0.01,"new_york",2,5,9.75641025641026,4.23708395631718,0.183956,2
80,"false",0.6,0.01,0.01,"new_york",2,5,15.0880503144654,5.33840118268811,0.0936151,2
20,"true",0.6,0.01,0.01,"new_york",2,5,3.33333333333333,2.61804634540083,0.551447,2
40,"true",0.6,0.01,0.01,"new_york",2,5,5.01315789473684,2.82131610448094,0.35675,2
80,"true",0.6,0.01,0.01,"new_york",2,5,6.94805194805195,3.94702205572693,0.244594,2
20,"false",20,0.01,0.01,"new_york",2,5,5.33333333333333,3.07988868073414,0.320271,2
40,"false",20,0.01,0.01,"new_york",2,5,10.038961038961,4.53187993535377,0.129994,2
80,"false",20,0.01,0.01,"new_york",2,5,15.5705128205128,4.96193533976045,0.110869,2
20,"true",20,0.01,0.01,"new_york",2,5,3.36842105263158,2.46511939989953,0.484765,2
40,"true",20,0.01,0.01,"new_york",2,5,5.91025641025641,3.01591405642429,0.378622,2
80,"true",20,0.01,0.01,"new_york",2,5,11.3875,4.47493016705289,0.199736,2
20,"false",50,0.01,0.01,"new_york",2,5,5.30555555555556,2.98395178479282,0.266344,2
40,"false",50,0.01,0.01,"new_york",2,5,10.1645569620253,4.87124050895382,0.136781,2
80,"false",50,0.01,0.01,"new_york",2,5,15.3836477987421,5.72889494075932,0.120075,2
20,"true",50,0.01,0.01,"new_york",2,5,4.56756756756757,2.56623958070668,0.361893,2
40,"true",50,0.01,0.01,"new_york",2,5,7.41772151898734,3.11574823271381,0.249451,2
80,"true",50,0.01,0.01,"new_york",2,5,12.40625,4.04890990065818,0.213479,2
20,"false",100,0.01,0.01,"new_york",2,5,5.16666666666667,2.5241688872634,0.18702,2
40,"false",100,0.01,0.01,"new_york",2,5,10.493670886076,4.44301069592923,0.152999,2
80,"false",100,0.01,0.01,"new_york",2,5,15.4905660377358,5.35909014161246,0.127215,2
20,"true",100,0.01,0.01,"new_york",2,5,5.875,2.77523387787824,0.461758,2
40,"true",100,0.01,0.01,"new_york",2,5,10.1125,4.07522228950284,0.324187,2
80,"true",100,0.01,0.01,"new_york",2,5,16.05,4.2968468766947,0.119437,2
20,"false",0.6,1,0.01,"new_york",2,5,5.19444444444444,2.68135833854458,0.170112,2
40,"false",0.6,1,0.01,"new_york",2,5,10,4.2242343500516,0.111164,2
80,"false",0.6,1,0.01,"new_york",2,5,14.7025316455696,4.42274015657971,0.0536263,2
20,"true",0.6,1,0.01,"new_york",2,5,2.92,2.1,0.722184,2
40,"true",0.6,1,0.01,"new_york",2,5,2.90625,2.37404479942511,0.588713,2
80,"true",0.6,1,0.01,"new_york",2,5,3.10526315789474,2.56577761969761,0.552347,2
20,"false",20,1,0.01,"new_york",2,5,5.17142857142857,2.44330675502682,0.198943,2
40,"false",20,1,0.01,"new_york",2,5,10.3461538461538,4.10835993781234,0.129152,2
80,"false",20,1,0.01,"new_york",2,5,15.35,5.20908736680127,0.108816,2
20,"true",20,1,0.01,"new_york",2,5,3.7027027027027,2.10640379247117,0.619909,2
40,"true",20,1,0.01,"new_york",2,5,5.31578947368421,2.58307582191355,0.349457,2
80,"true",20,1,0.01,"new_york",2,5,8.61392405063291,3.87664028738311,0.204303,2
20,"false",50,1,0.01,"new_york",2,5,5.27027027027027,2.67341488496401,0.194842,2
40,"false",50,1,0.01,"new_york",2,5,10.025641025641,4.50965590006558,0.1713,2
80,"false",50,1,0.01,"new_york",2,5,15.38125,5.59747458217661,0.105582,2
20,"true",50,1,0.01,"new_york",2,5,4.67567567567568,2.6567947904493,0.439822,2
40,"true",50,1,0.01,"new_york",2,5,7.775,3.51479693131117,0.36881,2
80,"true",50,1,0.01,"new_york",2,5,12.94375,4.16521515597904,0.200263,2
20,"false",100,1,0.01,"new_york",2,5,5.33333333333333,2.91792489867127,0.178849,2
40,"false",100,1,0.01,"new_york",2,5,10.0253164556962,4.31447974563504,0.170298,2
80,"false",100,1,0.01,"new_york",2,5,15.1132075471698,5.44940030619497,0.106014,2
20,"true",100,1,0.01,"new_york",2,5,6.075,2.45354270288328,0.22352,2
40,"true",100,1,0.01,"new_york",2,5,10.125,3.95344746208205,0.23278,2
80,"true",100,1,0.01,"new_york",2,5,16.71875,4.47097118457873,0.109537,2
20,"false",0.6,0.01,0.005,"new_york",2,10,27.45,11.533563062778,0.196191,2
40,"false",0.6,0.01,0.005,"new_york",2,10,39.2875,10.8010709150247,0.0914692,2
80,"false",0.6,0.01,0.005,"new_york",2,10,42.525,9.15756552197734,0.0542246,2
20,"true",0.6,0.01,0.005,"new_york",2,10,19.3,6.94003620769392,0.373398,2
40,"true",0.6,0.01,0.005,"new_york",2,10,29.85,7.28462921395524,0.205957,2
80,"true",0.6,0.01,0.005,"new_york",2,10,41.08125,8.62348108948057,0.153118,2
20,"false",20,0.01,0.005,"new_york",2,10,27.1,12.1861628129023,0.156374,2
40,"false",20,0.01,0.005,"new_york",2,10,40.4875,13.1187311732094,0.112447,2
80,"false",20,0.01,0.005,"new_york",2,10,43.76875,9.70458095486013,0.0857609,2
20,"true",20,0.01,0.005,"new_york",2,10,22.025,6.51816987056478,0.434738,2
40,"true",20,0.01,0.005,"new_york",2,10,34.8,6.58805977853644,0.30821,2
80,"true",20,0.01,0.005,"new_york",2,10,49.54375,6.94800715738833,0.184256,2
20,"false",50,0.01,0.005,"new_york",2,10,28.6,11.3223174215737,0.174317,2
40,"false",50,0.01,0.005,"new_york",2,10,40.325,11.5788709797008,0.113113,2
80,"false",50,0.01,0.005,"new_york",2,10,43.10625,9.04050763518768,0.0618758,2
20,"true",50,0.01,0.005,"new_york",2,10,25.3,7.18688263792321,0.435992,2
40,"true",50,0.01,0.005,"new_york",2,10,39.3875,6.29143228948421,0.306149,2
80,"true",50,0.01,0.005,"new_york",2,10,52.275,7.92809668086433,0.163756,2
20,"false",100,0.01,0.005,"new_york",2,10,29.35,12.7149215793583,0.24558,2
40,"false",100,0.01,0.005,"new_york",2,10,41.0375,12.9746039670298,0.0619523,2
80,"false",100,0.01,0.005,"new_york",2,10,43.63125,9.48923380342695,0.0595644,2
20,"true",100,0.01,0.005,"new_york",2,10,29.7,7.49427131641913,0.305348,2
40,"true",100,0.01,0.005,"new_york",2,10,44.8125,7.45466254574183,0.214468,2
80,"true",100,0.01,0.005,"new_york",2,10,52.5375,9.31549564540164,0.102344,2
20,"false",0.6,1,0.005,"new_york",2,10,28.675,11.3394873940128,0.0658229,2
40,"false",0.6,1,0.005,"new_york",2,10,39.4125,11.0323961958763,0.0923779,2
80,"false",0.6,1,0.005,"new_york",2,10,41.6125,8.78176176075402,0.0669665,2
20,"true",0.6,1,0.005,"new_york",2,10,15.5,7.27834864336403,0.458493,2
40,"true",0.6,1,0.005,"new_york",2,10,14.0769230769231,9.53294932731329,0.157964,2
80,"true",0.6,1,0.005,"new_york",2,10,12.2991452991453,9.69025902403254,0.158991,2
20,"false",20,1,0.005,"new_york",2,10,29.025,11.5769166879614,0.213202,2
40,"false",20,1,0.005,"new_york",2,10,40.9125,11.8644173364804,0.0852485,2
80,"false",20,1,0.005,"new_york",2,10,42.675,9.05020935162144,0.0543576,2
20,"true",20,1,0.005,"new_york",2,10,21.675,7.02153281534189,0.516266,2
40,"true",20,1,0.005,"new_york",2,10,35.0625,6.64343923055872,0.243174,2
80,"true",20,1,0.005,"new_york",2,10,46.16875,7.26343636728754,0.128723,2
20,"false",50,1,0.005,"new_york",2,10,29.65,12.7511688755309,0.130334,2
40,"false",50,1,0.005,"new_york",2,10,40.425,12.5665569839308,0.0968316,2
80,"false",50,1,0.005,"new_york",2,10,42.79375,9.26554235634551,0.0812577,2
20,"true",50,1,0.005,"new_york",2,10,26.15,5.98095267259279,0.419137,2
40,"true",50,1,0.005,"new_york",2,10,41,6.50608284023887,0.258594,2
80,"true",50,1,0.005,"new_york",2,10,51.725,7.75728507263419,0.105597,2
20,"false",100,1,0.005,"new_york",2,10,27.425,10.7319018793836,0.184619,2
40,"false",100,1,0.005,"new_york",2,10,40.6,12.6926670746677,0.106618,2
80,"false",100,1,0.005,"new_york",2,10,43.53125,9.14311224760623,0.0939072,2
20,"true",100,1,0.005,"new_york",2,10,28.05,7.09983748459726,0.237901,2
40,"true",100,1,0.005,"new_york",2,10,42.45,7.73599183170802,0.153923,2
80,"true",100,1,0.005,"new_york",2,10,50.4875,9.23078490363127,0.0886112,2
20,"false",0.6,0.01,0.01,"new_york",2,10,7.33333333333333,5.10073954046363,0.274708,2
40,"false",0.6,0.01,0.01,"new_york",2,10,13.8831168831169,5.37776618165755,0.0925901,2
80,"false",0.6,0.01,0.01,"new_york",2,10,19.15,6.56865053198302,0.0629308,2
20,"true",0.6,0.01,0.01,"new_york",2,10,4.69444444444444,2.91615641795296,0.39156,2
40,"true",0.6,0.01,0.01,"new_york",2,10,7.20512820512821,3.77400188700142,0.300368,2
80,"true",0.6,0.01,0.01,"new_york",2,10,10.81875,3.824567842566,0.187739,2
20,"false",20,0.01,0.01,"new_york",2,10,7.31578947368421,4.38119607979555,0.250143,2
40,"false",20,0.01,0.01,"new_york",2,10,13.825,6.70305994738432,0.14443,2
80,"false",20,0.01,0.01,"new_york",2,10,19.4375,6.58155178505579,0.0960789,2
20,"true",20,0.01,0.01,"new_york",2,10,5.17948717948718,2.86422392236761,0.525947,2
40,"true",20,0.01,0.01,"new_york",2,10,9.325,4.13620935738283,0.365057,2
80,"true",20,0.01,0.01,"new_york",2,10,16.16875,3.79708904558818,0.212728,2
20,"false",50,0.01,0.01,"new_york",2,10,7.89473684210526,4.38541485408048,0.296599,2
40,"false",50,0.01,0.01,"new_york",2,10,13.5375,6.5929455010448,0.117314,2
80,"false",50,0.01,0.01,"new_york",2,10,19.7125,7.06696406755231,0.0715907,2
20,"true",50,0.01,0.01,"new_york",2,10,6.425,3.21763968278071,0.434772,2
40,"true",50,0.01,0.01,"new_york",2,10,10.6625,3.81517207668062,0.364883,2
80,"true",50,0.01,0.01,"new_york",2,10,18.56875,4.01666634045772,0.200495,2
20,"false",100,0.01,0.01,"new_york",2,10,8.05263157894737,4.67857317370141,0.224296,2
40,"false",100,0.01,0.01,"new_york",2,10,14.2151898734177,6.80623938124189,0.0896276,2
80,"false",100,0.01,0.01,"new_york",2,10,19.6352201257862,6.86803399323639,0.0767758,2
20,"true",100,0.01,0.01,"new_york",2,10,8.9,3.15253255946097,0.321665,2
40,"true",100,0.01,0.01,"new_york",2,10,14.4625,4.2928959568341,0.273141,2
80,"true",100,0.01,0.01,"new_york",2,10,22.0375,4.67010767117605,0.120768,2
20,"false",0.6,1,0.01,"new_york",2,10,7.97297297297297,3.54719362067855,0.106681,2
40,"false",0.6,1,0.01,"new_york",2,10,14.2820512820513,5.80169575724836,0.104133,2
80,"false",0.6,1,0.01,"new_york",2,10,19.4968553459119,5.51048966768625,0.0670469,2
20,"true",0.6,1,0.01,"new_york",2,10,3.9375,2.88418938128147,0.560416,2
40,"true",0.6,1,0.01,"new_york",2,10,3.83333333333333,2.9342680651253,0.307054,2
80,"true",0.6,1,0.01,"new_york",2,10,3.57575757575758,2.90919288865542,0.24343,2
20,"false",20,1,0.01,"new_york",2,10,7.91891891891892,4.09185083345462,0.223597,2
40,"false",20,1,0.01,"new_york",2,10,14.6538461538462,6.1068982138403,0.104821,2
80,"false",20,1,0.01,"new_york",2,10,19.6289308176101,6.51245492136248,0.069488,2
20,"true",20,1,0.01,"new_york",2,10,5.43243243243243,2.72376924847149,0.573482,2
40,"true",20,1,0.01,"new_york",2,10,8.7125,3.81268286550447,0.307491,2
80,"true",20,1,0.01,"new_york",2,10,14.76875,4.14853444608026,0.166076,2
20,"false",50,1,0.01,"new_york",2,10,7.89473684210526,4.260373500212,0.183258,2
40,"false",50,1,0.01,"new_york",2,10,14.7721518987342,6.80488016264159,0.12141,2
80,"false",50,1,0.01,"new_york",2,10,19.83125,6.57441378882305,0.101575,2
20,"true",50,1,0.01,"new_york",2,10,6.525,3.48614473712798,0.507196,2
40,"true",50,1,0.01,"new_york",2,10,11.7,3.57346054311008,0.309536,2
80,"true",50,1,0.01,"new_york",2,10,19.45,4.04347443847382,0.159962,2
20,"false",100,1,0.01,"new_york",2,10,7.52631578947368,4.34795287093272,0.263109,2
40,"false",100,1,0.01,"new_york",2,10,14.0625,6.2426539106458,0.174659,2
80,"false",100,1,0.01,"new_york",2,10,19.81875,6.85416081225496,0.117455,2
20,"true",100,1,0.01,"new_york",2,10,8.65,3.22291475021904,0.312501,2
40,"true",100,1,0.01,"new_york",2,10,14.125,3.75979732823022,0.235768,2
80,"true",100,1,0.01,"new_york",2,10,21.36875,4.30974013867345,0.120887,2
20,"false",0.6,0.01,0.005,"new_york",5,2,15.575,6.48820428715025,0.208638,2
40,"false",0.6,0.01,0.005,"new_york",5,2,24.7875,7.1647762691756,0.0986263,2
80,"false",0.6,0.01,0.005,"new_york",5,2,32.84375,6.68288612660219,0.0632123,2
20,"true",0.6,0.01,0.005,"new_york",5,2,8.51282051282051,4.75102091450821,0.415813,2
40,"true",0.6,0.01,0.005,"new_york",5,2,11.7368421052632,6.4608945119648,0.334625,2
80,"true",0.6,0.01,0.005,"new_york",5,2,15.2389937106918,8.99610261569487,0.180468,2
20,"false",20,0.01,0.005,"new_york",5,2,16.3,6.4973367324916,0.155423,2
40,"false",20,0.01,0.005,"new_york",5,2,25.95,7.97130931227102,0.116461,2
80,"false",20,0.01,0.005,"new_york",5,2,33.43125,6.50169003186404,0.0949692,2
20,"true",20,0.01,0.005,"new_york",5,2,9.35,4.8280696360198,0.489564,2
40,"true",20,0.01,0.005,"new_york",5,2,15.425,7.27188969572803,0.290279,2
80,"true",20,0.01,0.005,"new_york",5,2,23.61875,9.00095863168519,0.2262,2
20,"false",50,0.01,0.005,"new_york",5,2,16.65,6.49871782225797,0.174116,2
40,"false",50,0.01,0.005,"new_york",5,2,26.2125,7.75526566724959,0.0844498,2
80,"false",50,0.01,0.005,"new_york",5,2,33.26875,6.63014070161942,0.100215,2
20,"true",50,0.01,0.005,"new_york",5,2,11.4,4.56182599517522,0.464405,2
40,"true",50,0.01,0.005,"new_york",5,2,18.3,8.10906665562175,0.318947,2
80,"true",50,0.01,0.005,"new_york",5,2,27.3375,9.66540058939406,0.197311,2
20,"false",100,0.01,0.005,"new_york",5,2,15.575,5.8655338358488,0.207999,2
40,"false",100,0.01,0.005,"new_york",5,2,26,8.48677302958528,0.0788284,2
80,"false",100,0.01,0.005,"new_york",5,2,33.46875,7.00846018401641,0.0720894,2
20,"true",100,0.01,0.005,"new_york",5,2,13.85,6.51841572698026,0.423397,2
40,"true",100,0.01,0.005,"new_york",5,2,21.2375,9.25482255401632,0.324562,2
80,"true",100,0.01,0.005,"new_york",5,2,30.10625,10.483048235817,0.134737,2
20,"false",0.6,1,0.005,"new_york",5,2,15.075,6.25274298782501,0.115032,2
40,"false",0.6,1,0.005,"new_york",5,2,24.65,6.52376376571731,0.107611,2
80,"false",0.6,1,0.005,"new_york",5,2,31.64375,6.2438365836254,0.0748262,2
20,"true",0.6,1,0.005,"new_york",5,2,6.09090909090909,4.14098143834614,0.45046,2
40,"true",0.6,1,0.005,"new_york",5,2,6.6078431372549,5.07574006967476,0.342274,2
80,"true",0.6,1,0.005,"new_york",5,2,6.50793650793651,5.23903775907991,0.284047,2
20,"false",20,1,0.005,"new_york",5,2,15.65,6.78062851636359,0.19016,2
40,"false",20,1,0.005,"new_york",5,2,24.9875,7.11655895727739,0.112156,2
80,"false",20,1,0.005,"new_york",5,2,32.25625,5.94550395640247,0.0790101,2
20,"true",20,1,0.005,"new_york",5,2,8.425,4.50576553727811,0.316293,2
40,"true",20,1,0.005,"new_york",5,2,10.7692307692308,6.06013817707771,0.304929,2
80,"true",20,1,0.005,"new_york",5,2,13.1910828025478,9.07245320480388,0.154169,2
20,"false",50,1,0.005,"new_york",5,2,15.475,6.51226653206204,0.166588,2
40,"false",50,1,0.005,"new_york",5,2,25.8,7.64960493726327,0.0882508,2
80,"false",50,1,0.005,"new_york",5,2,32.91875,6.26156477218166,0.0797073,2
20,"true",50,1,0.005,"new_york",5,2,11.2,5.03933247512722,0.50313,2
40,"true",50,1,0.005,"new_york",5,2,17.2625,6.79862932946735,0.286036,2
80,"true",50,1,0.005,"new_york",5,2,23.05625,9.54515707492054,0.143329,2
20,"false",100,1,0.005,"new_york",5,2,15.725,6.16852016496996,0.181913,2
40,"false",100,1,0.005,"new_york",5,2,25.9625,7.31297399199498,0.135707,2
80,"false",100,1,0.005,"new_york",5,2,32.76875,6.38120458946261,0.0662653,2
20,"true",100,1,0.005,"new_york",5,2,13.7179487179487,8.04902320961245,0.386549,2
40,"true",100,1,0.005,"new_york",5,2,20.35,9.19700006124727,0.240352,2
80,"true",100,1,0.005,"new_york",5,2,28.375,10.1793662305345,0.1244,2
20,"false",0.6,0.01,0.01,"new_york",5,2,3.875,2.51126494279342,0.214853,2
40,"false",0.6,0.01,0.01,"new_york",5,2,7.79746835443038,3.90062370698237,0.138343,2
80,"false",0.6,0.01,0.01,"new_york",5,2,12.5220125786164,4.42065989401752,0.10567,2
20,"true",0.6,0.01,0.01,"new_york",5,2,2.28,1.72046505340853,0.650126,2
40,"true",0.6,0.01,0.01,"new_york",5,2,2.98275862068966,2.13977683137337,0.486234,2
80,"true",0.6,0.01,0.01,"new_york",5,2,4.28448275862069,2.89168533522599,0.344124,2
20,"false",20,0.01,0.01,"new_york",5,2,3.84848484848485,2.46375237342874,0.328301,2
40,"false",20,0.01,0.01,"new_york",5,2,7.87341772151899,3.86093880109952,0.146194,2
80,"false",20,0.01,0.01,"new_york",5,2,12.5911949685535,4.29042772716192,0.107641,2
20,"true",20,0.01,0.01,"new_york",5,2,2.62962962962963,2.30631487856457,0.409384,2
40,"true",20,0.01,0.01,"new_york",5,2,3.81428571428571,2.75203670108899,0.35213,2
80,"true",20,0.01,0.01,"new_york",5,2,5.93706293706294,3.48480965838394,0.272765,2
20,"false",50,0.01,0.01,"new_york",5,2,3.70588235294118,2.11100165460375,0.248414,2
40,"false",50,0.01,0.01,"new_york",5,2,7.7375,3.94822103827643,0.181301,2
80,"false",50,0.01,0.01,"new_york",5,2,12.60625,4.70928011296737,0.100106,2
20,"true",50,0.01,0.01,"new_york",5,2,2.6551724137931,2.22447204119741,0.593169,2
40,"true",50,0.01,0.01,"new_york",5,2,4.77464788732394,3.05753020355876,0.382573,2
80,"true",50,0.01,0.01,"new_york",5,2,7.08108108108108,3.9872475520088,0.274169,2
20,"false",100,0.01,0.01,"new_york",5,2,4,1.83711730708738,0.242067,2
40,"false",100,0.01,0.01,"new_york",5,2,7.85714285714286,3.47439614486152,0.115196,2
80,"false",100,0.01,0.01,"new_york",5,2,12.46875,4.18731518882518,0.08608,2
20,"true",100,0.01,0.01,"new_york",5,2,4.05555555555556,2.68268995540398,0.482971,2
40,"true",100,0.01,0.01,"new_york",5,2,5.93150684931507,3.46140934336197,0.415246,2
80,"true",100,0.01,0.01,"new_york",5,2,8.46153846153846,4.42629185135254,0.143753,2
20,"false",0.6,1,0.01,"new_york",5,2,4.2258064516129,2.23173590760429,0.153578,2
